perm_id	fragment_length	enrichment_null
2402	70	2.8034790553884967
2402	80	1.450330425078988
2402	90	1.1942071715547251
2402	100	1.145910929973179
2402	110	1.1276940143683505
2402	120	1.0520086887372615
2403	70	1.475498271766951
2403	80	1.3479601888142028
2403	90	1.285356849154996
2403	100	1.1414201805220479
2403	110	1.0845436534919217
2403	120	1.040631841331275
2404	70	1.3066615335927565
2404	80	0.9497628962376186
2404	90	0.814399058422568
2404	100	0.931107653566834
2404	110	0.8798908489786748
2404	120	0.8985206147153025
2405	70	0.8811348140377859
2405	80	1.0828667191319183
2405	90	1.013579814046784
2405	100	1.1383045274329933
2405	110	1.087746591129681
2405	120	1.0309386584754348
2406	70	0.5394035390784233
2406	80	0.5097841573475844
2406	90	0.5521846924426985
2406	100	0.6304320759321127
2406	110	0.7129553747555568
2406	120	0.7693262815457884
2407	70	0.7049270350951093
2407	80	0.5626719170950514
2407	90	0.7028353478157576
2407	100	0.7705432657373461
2407	110	0.8182411353522732
2407	120	0.8652619398377127
2408	70	0.4847052597105147
2408	80	0.7833251115496179
2408	90	0.9499420375371757
2408	100	1.0264260104721232
2408	110	1.057942033235061
2408	120	1.071426020258218
2409	70	0.3815251554906685
2409	80	0.6429792711499414
2409	90	0.7216203279943405
2409	100	0.8965462163211849
2409	110	0.9526307296823531
2409	120	0.9649330806592082
2410	70	1.3881534040439074
2410	80	1.0570966235740369
2410	90	1.219220169926088
2410	100	1.2690369704778142
2410	110	1.203461475812829
2410	120	1.1871823150097662
2411	70	0.3463284489634295
2411	80	0.5665592275030967
2411	90	0.6623953342987875
2411	100	0.8062944901789463
2411	110	0.8613208727020606
2411	120	0.9134965705685023
2412	70	0.3136326838060975
2412	80	0.3786033419955288
2412	90	0.5459693458386119
2412	100	0.6977378306473884
2412	110	0.7464049008808659
2412	120	0.8052041527769106
2413	70	0.4379073282935901
2413	80	0.6932758647589596
2413	90	0.9316887612460053
2413	100	0.8866290676204818
2413	110	0.9428085298248094
2413	120	0.9974222874825212
2414	70	0.6524128809506484
2414	80	0.7265492323402298
2414	90	0.6365743086859956
2414	100	0.7828399381530063
2414	110	0.7930526643628192
2414	120	0.7908725888214084
2415	70	1.6102125915350598
2415	80	1.378718242434613
2415	90	1.4825729490314075
2415	100	1.424622810533493
2415	110	1.4243946909918972
2415	120	1.3722585991308867
2416	70	1.2890825762159606
2416	80	0.9918378568476857
2416	90	1.0379738089111672
2416	100	0.9250558091563451
2416	110	0.9296849823045753
2416	120	0.9144935973395957
2417	70	2.3667074779261057
2417	80	1.4994360257437207
2417	90	1.0550244719134636
2417	100	1.0848154732556186
2417	110	1.1082448942048835
2417	120	1.1082624273051034
2418	70	0.616043086357171
2418	80	0.7508000356497684
2418	90	0.9804694314064825
2418	100	0.9794055322299557
2418	110	0.9832916757852775
2418	120	1.0083635396555881
2419	70	1.4368794084864478
2419	80	1.1113677652555691
2419	90	0.9914290225968395
2419	100	1.0510410022624002
2419	110	1.026422504853351
2419	120	0.9851540316184325
2420	70	0.37396687624027813
2420	80	0.5245318353769344
2420	90	0.6218434078463597
2420	100	0.7803544202351969
2420	110	0.8179425458142808
2420	120	0.8271180647214379
2421	70	0.679970789297903
2421	80	0.6977265074549608
2421	90	0.7170446764013055
2421	100	0.6874450719631972
2421	110	0.7263331951927763
2421	120	0.7530077496206523
2422	70	1.9679789169874853
2422	80	1.2366589035599262
2422	90	1.3252160680990375
2422	100	1.0781513387310844
2422	110	1.0619647243586354
2422	120	1.0390345141605708
2423	70	0.9403219338757426
2423	80	0.6618365110217379
2423	90	0.7323687993665184
2423	100	0.8017085808983703
2423	110	0.7914502063106521
2423	120	0.8057533822232169
2424	70	0.5146449562930041
2424	80	0.6092276112815684
2424	90	0.7771785338393729
2424	100	0.9110173485902933
2424	110	0.9342183448435204
2424	120	0.9575137092599137
2425	70	1.1288249762370564
2425	80	0.8368681439583361
2425	90	0.9049306328545543
2425	100	1.0520532002351228
2425	110	1.037309950092958
2425	120	1.0589636461990983
2426	70	1.376789753615616
2426	80	1.1499517928334035
2426	90	1.2619379290167907
2426	100	1.0916475714562115
2426	110	1.0862220832776288
2426	120	1.1128134929050335
2427	70	0.32042725673463396
2427	80	0.40829966700619663
2427	90	0.6434742843726728
2427	100	0.8202392907894523
2427	110	0.8399329498270118
2427	120	0.9005300377797708
2428	70	1.173017269990469
2428	80	1.2959938480451783
2428	90	1.1641377178007803
2428	100	1.2292375321861673
2428	110	1.1654216976608347
2428	120	1.129257777510838
2429	70	0.8105792952753541
2429	80	0.7349718182269335
2429	90	0.7429093877059347
2429	100	0.8430017760022176
2429	110	0.9032336870055443
2429	120	0.9431822731635278
2430	70	1.070915362136503
2430	80	0.7021288826880869
2430	90	0.8271963214081061
2430	100	0.9114962007003893
2430	110	0.9390596470711681
2430	120	0.958127016459652
2431	70	0.5435027426690326
2431	80	0.6918770554662244
2431	90	0.8376890561317726
2431	100	0.8479537514673033
2431	110	0.8761299764345061
2431	120	0.8993759479613055
2432	70	0.5719906153649267
2432	80	0.9316709768821305
2432	90	1.0650304495212393
2432	100	1.0960095299400716
2432	110	1.1616888055325902
2432	120	1.1698204180921665
2433	70	0.803248032575118
2433	80	0.8969558094785853
2433	90	1.0546580491719588
2433	100	1.1701082859865612
2433	110	1.1884110254488267
2433	120	1.2249480032777573
2434	70	1.8193152702952313
2434	80	1.3515374702496872
2434	90	1.065686139943565
2434	100	0.9184950493061582
2434	110	0.8977553599530105
2434	120	0.8919675974105241
2435	70	1.0821566579649686
2435	80	1.3535504619752095
2435	90	1.395659744281088
2435	100	1.1994065136772178
2435	110	1.1177322637422167
2435	120	1.095048550925037
2436	70	1.2203772817373968
2436	80	1.367505921796912
2436	90	1.1240766365902723
2436	100	1.2137712082791092
2436	110	1.1141250932034368
2436	120	1.0836188968385214
2437	70	1.1318771202182902
2437	80	1.0636002918394374
2437	90	1.0982011177035111
2437	100	1.2500287173021345
2437	110	1.2188528217290504
2437	120	1.1978244211279003
2438	70	0.7530363804432549
2438	80	0.8943078303652223
2438	90	1.1010129353202496
2438	100	0.9148980870163285
2438	110	0.9158294925371827
2438	120	0.9268160011546602
2439	70	0.9159982247615035
2439	80	0.788375775191097
2439	90	0.8777641287615575
2439	100	0.971869938227926
2439	110	0.9530489480820334
2439	120	0.9958241175934044
2440	70	2.5279193509674083
2440	80	1.6618071842626883
2440	90	1.3015293438404525
2440	100	1.352544253441844
2440	110	1.2542335594558742
2440	120	1.2048378762760246
2441	70	0.4613479891092114
2441	80	0.7888099415147283
2441	90	1.0957103816457818
2441	100	0.9444850176626672
2441	110	0.9956149484351315
2441	120	1.006455341212894
2442	70	1.8167778720314893
2442	80	1.5543450481824674
2442	90	1.9256965856707233
2442	100	1.5574440190307526
2442	110	1.47726356960914
2442	120	1.4221340793198756
2443	70	1.885698966363313
2443	80	1.784203997825275
2443	90	1.656340821619235
2443	100	1.3181298186437258
2443	110	1.238510183937121
2443	120	1.1792946266532724
2444	70	0.6239649992723763
2444	80	0.5964056220983143
2444	90	0.5870264840725394
2444	100	0.7290308458836465
2444	110	0.767195391673662
2444	120	0.8032066085717864
2445	70	0.5468790661815199
2445	80	0.5354009370510513
2445	90	0.7510983123198456
2445	100	0.8559358195792438
2445	110	0.9046168359657422
2445	120	0.9457000483976344
2446	70	1.9579340580435547
2446	80	1.5998534335873793
2446	90	1.4363177506090503
2446	100	1.2868615409794868
2446	110	1.2083556438781542
2446	120	1.1544151118544954
2447	70	1.790394030576426
2447	80	1.2824060635284393
2447	90	1.2651789911987086
2447	100	1.2741568535201122
2447	110	1.1583756605818192
2447	120	1.1449579481049093
2448	70	1.3037013260788683
2448	80	1.0368196156948686
2448	90	1.0259105547081122
2448	100	0.9913807853558959
2448	110	0.9558207004088268
2448	120	0.9400653000522575
2449	70	0.7486208982732502
2449	80	0.974428681609501
2449	90	1.0584597763984687
2449	100	1.138509335027158
2449	110	1.1377951315164474
2449	120	1.125225782137161
2450	70	0.6395986670944942
2450	80	0.5116227233324888
2450	90	0.5405978302979488
2450	100	0.6939622710289283
2450	110	0.7287244676669233
2450	120	0.7679931157072856
2451	70	1.8602493579189432
2451	80	1.3860743202780794
2451	90	1.2287661297711951
2451	100	1.373237438862951
2451	110	1.3106520355069848
2451	120	1.2888374908101026
2452	70	0.8834676078288975
2452	80	1.221736764585156
2452	90	0.9696583742475897
2452	100	0.8305673352534886
2452	110	0.8773908992458282
2452	120	0.8742239494699244
2453	70	1.7471850620672313
2453	80	1.8053338975928257
2453	90	1.3677242671267378
2453	100	1.2537518869462163
2453	110	1.1389441531699205
2453	120	1.1145900394076622
2454	70	0.6154057149431852
2454	80	0.8033840980447673
2454	90	0.8383598451050178
2454	100	1.0310562699482049
2454	110	1.09242185584396
2454	120	1.070412094948345
2455	70	1.3709354031718035
2455	80	1.2370667499544075
2455	90	1.128238156777136
2455	100	1.0447684941632043
2455	110	0.968574199490473
2455	120	0.9505533928477965
2456	70	0.6156272152611086
2456	80	0.5590078087227457
2456	90	0.6502315970057736
2456	100	0.7297093772441429
2456	110	0.7587951859678782
2456	120	0.7873851087577621
2457	70	0.35928654537921906
2457	80	0.6273804978353158
2457	90	0.9714790947782125
2457	100	1.0411801938407705
2457	110	1.140387060179993
2457	120	1.1864740627163417
2458	70	1.6308802245923697
2458	80	1.5919236679162754
2458	90	1.5706467722269375
2458	100	1.3560655950528109
2458	110	1.367272262421684
2458	120	1.3451375131450438
2459	70	0.43088554839628734
2459	80	0.6408044183432289
2459	90	0.8348911177553394
2459	100	0.9329194378332155
2459	110	0.9579881343238242
2459	120	0.9936587445961061
2460	70	0.38896661744823124
2460	80	0.6872015795551578
2460	90	0.8858422937536141
2460	100	1.0015873820868044
2460	110	0.9906599642413145
2460	120	1.0205273303118692
2461	70	0.4058382311521969
2461	80	0.43688777108482363
2461	90	0.6344769569733708
2461	100	0.66551428196843
2461	110	0.7123885080874658
2461	120	0.7551712752618791
2462	70	0.8743300533895085
2462	80	1.0999050697311994
2462	90	1.0432754921694003
2462	100	0.8778324710265589
2462	110	0.851232385988191
2462	120	0.8761741514319555
2463	70	0.6795854378138771
2463	80	0.8945485382432702
2463	90	0.9076136708365788
2463	100	0.9480726920120823
2463	110	1.0130454192289566
2463	120	1.0084395915384388
2464	70	1.3727871691030118
2464	80	1.5165233589075127
2464	90	1.2505834303023922
2464	100	1.0316683935899738
2464	110	0.9825939511175714
2464	120	0.9515365702818993
2465	70	1.6132389026131384
2465	80	1.526284452154284
2465	90	1.192027049930784
2465	100	0.9651785608031858
2465	110	0.9676602203756011
2465	120	0.9436318551629077
2466	70	0.44017875046829946
2466	80	0.7743136374659709
2466	90	0.8146093251669083
2466	100	0.7951193847046355
2466	110	0.8165029612754858
2466	120	0.8264735962368145
2467	70	2.243999236248423
2467	80	1.431487478542376
2467	90	1.1674560378955234
2467	100	1.086399509312415
2467	110	1.0029650075073462
2467	120	0.998080530389645
2468	70	2.061497558331908
2468	80	2.0101362752434424
2468	90	1.643513157095842
2468	100	1.3005575212990388
2468	110	1.2372406216954037
2468	120	1.1808492884256752
2469	70	0.632483447185845
2469	80	0.5926329444125285
2469	90	0.621724530495351
2469	100	0.8149927802885847
2469	110	0.8915036653623762
2469	120	0.9040349656008846
2470	70	0.5151320285590227
2470	80	0.5594105606790634
2470	90	0.6712033375554494
2470	100	0.7251232457662699
2470	110	0.8002931639101768
2470	120	0.8658464296825504
2471	70	1.7330065020480945
2471	80	1.7482891049817673
2471	90	1.2569597796185117
2471	100	1.046522637744127
2471	110	0.973314766695163
2471	120	0.9323186602436176
2472	70	1.4349697305159226
2472	80	1.2981092434989716
2472	90	1.339667649797269
2472	100	1.173198030784929
2472	110	1.1086365096722364
2472	120	1.0967598895355015
2473	70	1.231287577827003
2473	80	0.9350504917270802
2473	90	0.913838082745092
2473	100	1.008963302221723
2473	110	0.9799548971020279
2473	120	0.976611466388484
2474	70	0.36454492884694933
2474	80	0.5275541097076869
2474	90	0.7302144645336746
2474	100	0.7581242549019305
2474	110	0.7797242013397137
2474	120	0.8296781747697988
2475	70	0.6426949283445667
2475	80	0.768477493586993
2475	90	0.8422980806216265
2475	100	0.9735572551891236
2475	110	1.0772176775528532
2475	120	1.1236392954744554
2476	70	1.785833352738933
2476	80	1.3924705082803654
2476	90	1.4717270554398718
2476	100	1.4130190417725956
2476	110	1.3258130221395743
2476	120	1.2596368092298105
2477	70	0.4773961007297059
2477	80	0.4906936211107151
2477	90	0.5980092578057595
2477	100	0.655554518795014
2477	110	0.7243179811603214
2477	120	0.760625106940441
2478	70	0.9028768633644891
2478	80	1.0165672464571163
2478	90	1.1298517882392127
2478	100	1.1380548835935025
2478	110	1.1094841335031727
2478	120	1.1190380356240444
2479	70	0.96994855910597
2479	80	1.2355860907477074
2479	90	1.1345871774106355
2479	100	1.0257888922868121
2479	110	1.0235864873465805
2479	120	0.9980125356094354
2480	70	1.2896372111599634
2480	80	1.0182120670539643
2480	90	0.7773199727966854
2480	100	0.7341676719937766
2480	110	0.775031668285293
2480	120	0.7972180712651146
2481	70	0.9567293569847429
2481	80	0.880124271807999
2481	90	1.0391044340520468
2481	100	0.8967748771764251
2481	110	0.9474765859269202
2481	120	0.9681360397828592
2482	70	0.6275529839026406
2482	80	0.7849170026496072
2482	90	0.8232669461817241
2482	100	0.9033217798127119
2482	110	0.9311871797658579
2482	120	0.9175157159628207
2483	70	0.382677189776065
2483	80	0.6123426337852252
2483	90	0.7756358573003695
2483	100	0.8639868343682954
2483	110	0.8994534311644574
2483	120	0.9387352440184157
2484	70	0.6933602803389498
2484	80	0.6712572386710632
2484	90	0.8595466895619173
2484	100	0.9471142427017927
2484	110	0.9985067011158433
2484	120	1.0409540405388429
2485	70	0.7459527754619519
2485	80	0.7463685164377504
2485	90	0.7111566011241275
2485	100	0.7564578198744634
2485	110	0.8231634965382133
2485	120	0.862738740909858
2486	70	0.4415419120729475
2486	80	0.6372517487486786
2486	90	0.6998219297520502
2486	100	0.710059799389289
2486	110	0.7423536582147436
2486	120	0.7844599664456507
2487	70	1.3390922902772824
2487	80	1.4026603724245066
2487	90	1.3916651817156038
2487	100	1.2820040258970524
2487	110	1.237889059958048
2487	120	1.2203078992343777
2488	70	1.181103886455788
2488	80	1.0763772514955317
2488	90	1.0875001184818638
2488	100	1.171844042926404
2488	110	1.1848805363941513
2488	120	1.1458597708884308
2489	70	0.5471931753904417
2489	80	0.7934503601753649
2489	90	0.8668110053387943
2489	100	0.8708701773536436
2489	110	0.9114637921063712
2489	120	0.9505982072316618
2490	70	1.1016765486219853
2490	80	0.8684390103472495
2490	90	0.9534065862701843
2490	100	0.8989230716319593
2490	110	0.8891989946286759
2490	120	0.9042291337377529
2491	70	0.5063771126833514
2491	80	0.612914405050113
2491	90	0.7352353653822089
2491	100	0.7954504786932528
2491	110	0.8833022252042523
2491	120	0.9416515323195507
2492	70	1.306030545622893
2492	80	1.137619526778977
2492	90	0.9522573655669377
2492	100	0.9365235633661625
2492	110	0.9326882910891751
2492	120	0.9056920879883762
2493	70	0.604480203204933
2493	80	0.6800800612128142
2493	90	0.6888996039867746
2493	100	0.8712694429612908
2493	110	0.9233016883891446
2493	120	0.9416210928641972
2494	70	0.5769852347186103
2494	80	0.6673507991494412
2494	90	0.7158858047847002
2494	100	0.8020181093562504
2494	110	0.8706051848674301
2494	120	0.9135294972626312
2495	70	0.562707181469127
2495	80	0.9272917882101664
2495	90	1.415100088127025
2495	100	1.3005357244391345
2495	110	1.3221243242766498
2495	120	1.341111670101905
2496	70	0.44528579964119946
2496	80	0.5752639078980408
2496	90	0.7722475071486318
2496	100	0.753180804351187
2496	110	0.7758486404724794
2496	120	0.832007296216218
2497	70	2.2135988123472785
2497	80	1.7321079590690505
2497	90	1.4128927491383607
2497	100	1.3577738108682618
2497	110	1.2387107527953602
2497	120	1.1447477592847861
2498	70	2.3186985350628087
2498	80	1.3111507099901307
2498	90	0.9494373254091559
2498	100	1.0794758956608828
2498	110	1.0905881837783946
2498	120	1.0738029685977468
2499	70	1.59328512269802
2499	80	1.7326442267812836
2499	90	1.2630290344069393
2499	100	1.13669256362213
2499	110	1.0811784438498435
2499	120	1.0328101904375577
2500	70	1.840087676953139
2500	80	2.000036575237099
2500	90	1.6917116359330429
2500	100	1.4022181299547007
2500	110	1.249463242229959
2500	120	1.2065480559916204
2501	70	2.352680844363348
2501	80	1.189454276845367
2501	90	1.207538423035141
2501	100	1.134464327919597
2501	110	1.0757300751525165
2501	120	1.051871919968636
2502	70	0.5213966828358984
2502	80	0.5515792754181289
2502	90	0.7665155736167757
2502	100	0.8098368964061191
2502	110	0.8966667489602351
2502	120	0.9581971899305683
2503	70	0.393363681388269
2503	80	0.6667951555090912
2503	90	1.003535672020634
2503	100	1.032796227048843
2503	110	1.1101538234022656
2503	120	1.1538866407920259
2504	70	2.106970274527612
2504	80	2.078443406154877
2504	90	1.4213591846118925
2504	100	1.3919664430112404
2504	110	1.2266051884322469
2504	120	1.1593212961052768
2505	70	1.8066232363452124
2505	80	1.3208787324441076
2505	90	1.2115541323532355
2505	100	1.2344754442351769
2505	110	1.1497273530074203
2505	120	1.104246427489264
2506	70	2.7185913449123182
2506	80	1.3664801796688357
2506	90	1.030237681025851
2506	100	0.9834596677203465
2506	110	0.9546060606533732
2506	120	0.9439503739507631
2507	70	1.9354992544921903
2507	80	1.65891820702488
2507	90	1.6077733147925843
2507	100	1.431699575297399
2507	110	1.376819744877218
2507	120	1.319211397224044
2508	70	0.37635910246689996
2508	80	0.5929175394265271
2508	90	0.7838482580643117
2508	100	0.9848508175308305
2508	110	1.0487498013399739
2508	120	1.0800901046949787
2509	70	0.9533383699690405
2509	80	0.8675061090669067
2509	90	0.8242866924401407
2509	100	0.9445500872284399
2509	110	0.9175204073776516
2509	120	0.8990014768891934
2510	70	0.49174169032269166
2510	80	0.6495055919886569
2510	90	0.8118796772649624
2510	100	0.8246005820830407
2510	110	0.8491113686035795
2510	120	0.8933004847971517
2511	70	1.6699976256737599
2511	80	1.1307043888309136
2511	90	0.9893444102718938
2511	100	0.9929050958754572
2511	110	0.9913224659724696
2511	120	0.9677207915947462
2512	70	1.3140386092379743
2512	80	1.2294258771126152
2512	90	1.2600065391931152
2512	100	0.9222910568071097
2512	110	0.9215834448463212
2512	120	0.8986888333515433
2513	70	1.1516453864640948
2513	80	0.7260530484226235
2513	90	0.7348904610538789
2513	100	0.7807957848725678
2513	110	0.7921312263678237
2513	120	0.8161362059654829
2514	70	1.0043452703139713
2514	80	0.8039521102589768
2514	90	0.7416870781041472
2514	100	0.7733761198437202
2514	110	0.8139459253425254
2514	120	0.8469316300992766
2515	70	1.1479590789187188
2515	80	0.961357330888566
2515	90	0.9187527810121292
2515	100	0.9155084228094332
2515	110	0.9085375564697817
2515	120	0.9283154885366949
2516	70	1.174217523302322
2516	80	1.2305120052820633
2516	90	1.0071835617101932
2516	100	0.9125375162259152
2516	110	0.8967066253429713
2516	120	0.8831114481188479
2517	70	1.6475986217800822
2517	80	1.0243470644143722
2517	90	1.0746625248054693
2517	100	0.9849934708466113
2517	110	0.9948799284848608
2517	120	0.9948690787539616
2518	70	0.7942782657577347
2518	80	1.1907931433827827
2518	90	1.3422123817609395
2518	100	1.1371679184290981
2518	110	1.1388483369019569
2518	120	1.1234664698480388
2519	70	0.5263111440783271
2519	80	0.8159894969808543
2519	90	0.9472727483699713
2519	100	1.0468197258932
2519	110	1.0793744758579824
2519	120	1.069711757035684
2520	70	0.5815270297358401
2520	80	0.9432258014797832
2520	90	1.1777386696193128
2520	100	1.2241370419404851
2520	110	1.2139598711122719
2520	120	1.1999450527214184
2521	70	0.6321626819628133
2521	80	0.6314949203527447
2521	90	0.876770591329748
2521	100	0.9348219770874153
2521	110	0.9553691752578374
2521	120	0.9613606988123441
2522	70	1.7595811577105396
2522	80	1.9252048774316193
2522	90	1.7296335547026673
2522	100	1.2947410241473172
2522	110	1.2188508878427644
2522	120	1.1714646675499003
2523	70	0.449882045513183
2523	80	0.4791281814586952
2523	90	0.5765066617737761
2523	100	0.7184947499331863
2523	110	0.7838923354457643
2523	120	0.8298009147411091
2524	70	0.424199038541177
2524	80	0.46558644909197117
2524	90	0.6209794032500634
2524	100	0.6639978495917374
2524	110	0.7104793041195095
2524	120	0.7690007809687164
2525	70	0.6299108629545704
2525	80	0.558241938078505
2525	90	0.7004412570512866
2525	100	0.7963833616838227
2525	110	0.8787704921841674
2525	120	0.9250293234729822
2526	70	1.4096140143176457
2526	80	1.0674200762060526
2526	90	1.0210561182479332
2526	100	0.9219372089653619
2526	110	0.9246869274098188
2526	120	0.9154192497031294
2527	70	2.214803009707203
2527	80	1.872517006362051
2527	90	1.2981726042319852
2527	100	1.1569923314123407
2527	110	1.134514222145889
2527	120	1.11692909394768
2528	70	1.8408342715215757
2528	80	1.0896345150461515
2528	90	1.0989949840561788
2528	100	1.0770747010148227
2528	110	1.0616246694003135
2528	120	1.0581410081763167
2529	70	0.78665532537999
2529	80	0.9076826105308057
2529	90	0.8524219131801655
2529	100	0.7526996865709391
2529	110	0.8073421168777891
2529	120	0.8264855710550222
2530	70	0.47833760927676783
2530	80	0.5538796506429158
2530	90	0.8845100644742551
2530	100	1.015574519363253
2530	110	1.06901433487411
2530	120	1.1372910685807813
2531	70	0.4660122734157592
2531	80	0.7316493439929072
2531	90	0.9349012961859902
2531	100	0.921759770686401
2531	110	0.9357516041715223
2531	120	0.9630189115899664
2532	70	2.2449842063077137
2532	80	1.9995281224121775
2532	90	1.3436995325520906
2532	100	1.2922197135605706
2532	110	1.2518523795123933
2532	120	1.1395614428645184
2533	70	1.2148573378900887
2533	80	1.2099770946621766
2533	90	1.0633066942018263
2533	100	1.0106433235684231
2533	110	0.9719974509215802
2533	120	0.9576501915916639
2534	70	0.46024935339751005
2534	80	0.4755308899927831
2534	90	0.6426387436775504
2534	100	0.6997179293808264
2534	110	0.7572387686404637
2534	120	0.8199009424323483
2535	70	0.4094218003169294
2535	80	0.4735866919994127
2535	90	0.6134051497027435
2535	100	0.7138741554232454
2535	110	0.8015133251839744
2535	120	0.8753758820918616
2536	70	2.3479377033002162
2536	80	2.1539833573626215
2536	90	1.4097480148965544
2536	100	1.2516855311070847
2536	110	1.2013925937253196
2536	120	1.137974748115513
2537	70	0.561153970949859
2537	80	0.5395615130410987
2537	90	0.47635456326656345
2537	100	0.6272855675732699
2537	110	0.6683337568361075
2537	120	0.7000307802849245
2538	70	1.1281510097783165
2538	80	1.2445021093624475
2538	90	1.2170585232729385
2538	100	1.3738834223791276
2538	110	1.3341614141688887
2538	120	1.2634797789231726
2539	70	1.3396418263351362
2539	80	1.0541670399734104
2539	90	0.9528178850948387
2539	100	0.8705270145749934
2539	110	0.8914983584674779
2539	120	0.8987498019010587
2540	70	0.685148268685284
2540	80	0.8290708729481746
2540	90	0.8352373059468626
2540	100	0.9547989480681925
2540	110	1.0066468841136673
2540	120	1.0054175926505653
2541	70	0.6525943919408671
2541	80	1.0031652082335158
2541	90	1.06256579464841
2541	100	1.0044592041062799
2541	110	1.0725020311961198
2541	120	1.090226149215748
2542	70	0.9069661887237103
2542	80	0.8738086876654708
2542	90	0.8449792988346441
2542	100	0.7440002523411349
2542	110	0.7715295007170584
2542	120	0.805098151734706
2543	70	1.1914475825847572
2543	80	0.9848964639416233
2543	90	0.982813698289747
2543	100	0.8362729456151011
2543	110	0.8634576570951993
2543	120	0.8721677219245314
2544	70	0.6264348506264721
2544	80	0.8053439489334594
2544	90	0.8422365663010581
2544	100	0.8293754681536211
2544	110	0.8667382587911608
2544	120	0.8547548598558848
2545	70	0.8389278330857198
2545	80	0.7583577505657255
2545	90	0.8420645229379417
2545	100	0.8654531251018821
2545	110	0.8773168898919317
2545	120	0.8772580493357505
2546	70	0.5671123688212799
2546	80	0.9247837192199786
2546	90	1.1672630807214093
2546	100	1.0264155615961417
2546	110	1.0663718259596184
2546	120	1.0985297933120703
2547	70	2.8246555841098937
2547	80	2.7194687245539977
2547	90	1.9171189571087959
2547	100	1.3300092769628693
2547	110	1.2586597809710687
2547	120	1.1895143421318095
2548	70	0.9171029511080006
2548	80	0.7386889747643004
2548	90	0.834863272748319
2548	100	0.7464189637262476
2548	110	0.8091988773238884
2548	120	0.8370633323702197
2549	70	0.690614452556302
2549	80	0.7848023370691395
2549	90	0.9030568418901415
2549	100	0.9758467154678134
2549	110	0.9843959049807826
2549	120	0.9952080911042086
2550	70	0.42304913247386433
2550	80	0.5338042485203329
2550	90	0.7661854371194119
2550	100	0.850982398832733
2550	110	0.8672480711918324
2550	120	0.9129569458836778
2551	70	0.6447006329675558
2551	80	0.5884531435874731
2551	90	0.6845647897363883
2551	100	0.7132545194399996
2551	110	0.7572749078996456
2551	120	0.7776759832731731
2552	70	0.493719470793581
2552	80	0.5981638310504473
2552	90	0.8709781562671394
2552	100	1.0672399560230332
2552	110	1.0795459449423375
2552	120	1.0859227729154939
2553	70	0.559734588644397
2553	80	0.757446230706354
2553	90	0.9660736949742463
2553	100	1.180507921119075
2553	110	1.2532268443110273
2553	120	1.2443528369843888
2554	70	4.698215385048393
2554	80	2.0693053838865074
2554	90	1.144383990330841
2554	100	1.0024106108539121
2554	110	0.9205286542717196
2554	120	0.9003095932772497
2555	70	2.034469153199463
2555	80	1.4296512312609415
2555	90	1.2561342930581911
2555	100	1.208955270780134
2555	110	1.1379891318473
2555	120	1.1099804431961378
2556	70	0.5382962341241418
2556	80	0.7790721327445204
2556	90	0.8755570956676275
2556	100	0.9534249587498832
2556	110	0.9466985438494935
2556	120	0.9635602969163053
2557	70	1.0574522623771483
2557	80	0.9609636320550684
2557	90	1.1888133247986796
2557	100	1.0185591337575133
2557	110	1.0108982888825746
2557	120	0.9930693071689579
2558	70	0.3825300671352357
2558	80	0.38019054421861487
2558	90	0.5631821402965275
2558	100	0.6491392659015155
2558	110	0.7009258693211743
2558	120	0.7588000149308374
2559	70	1.5277291725603623
2559	80	0.8599644091726888
2559	90	0.7314511198984726
2559	100	0.7511000384600468
2559	110	0.7493114477961252
2559	120	0.7710601709119475
2560	70	2.9855784582187184
2560	80	2.106978291559676
2560	90	1.519836532169013
2560	100	1.327452892510534
2560	110	1.1752331213049423
2560	120	1.0919480343166894
2561	70	1.4043264237597899
2561	80	1.3720343683878287
2561	90	1.3789077531824019
2561	100	1.0877676480575742
2561	110	1.0129833317496422
2561	120	0.9890781730804812
2562	70	0.31093484838187097
2562	80	0.5571188115522746
2562	90	0.7189778685484508
2562	100	0.841181571119447
2562	110	0.9164628294777375
2562	120	0.9687596694877165
2563	70	0.7726202979898189
2563	80	0.8701015816008226
2563	90	0.9383726372677833
2563	100	1.005972390100087
2563	110	1.0630380413044034
2563	120	1.1189092846735913
2564	70	2.198912150715043
2564	80	1.5238439272313602
2564	90	1.069674456373791
2564	100	1.0590916521365656
2564	110	1.0505209385114083
2564	120	1.0037993654304334
2565	70	1.0034082047822608
2565	80	1.047465165792284
2565	90	1.0402516060558897
2565	100	1.0306639119608434
2565	110	1.0761917882043974
2565	120	1.0558565255246803
2566	70	0.9065067769138955
2566	80	0.849763667888396
2566	90	0.7581559936138925
2566	100	0.8695878698991683
2566	110	0.8565533856937957
2566	120	0.8606543666844008
2567	70	0.477778629598913
2567	80	0.5437649875100597
2567	90	0.6646957713650583
2567	100	0.8215157279717044
2567	110	0.9158885037113852
2567	120	0.9715376167107956
2568	70	1.890236008498806
2568	80	1.988083047910009
2568	90	2.1385133750808825
2568	100	1.6270620391042405
2568	110	1.5013496599380578
2568	120	1.4091816958385246
2569	70	1.7495595627274059
2569	80	1.4740546845987836
2569	90	1.2246360567130106
2569	100	0.913077429801402
2569	110	0.9250560938705716
2569	120	0.9169334777819765
2570	70	0.623790371610532
2570	80	0.7368230201417998
